Ano,Km,Cilindros,Combustivel_Gasolina,Combustivel_Gás,Combustivel_Hibrido,Classificacao_Veiculo_Usado,Faixa_Preco
1998,20400.0,4,1.0,0.0,0.0,1.0,0.0
2006,162000.0,4,0.0,0.0,0.0,1.0,0.0
2010,174000.0,8,1.0,0.0,0.0,1.0,0.0
2012,122603.0,4,0.0,0.0,0.0,1.0,1.0
2017,44642.0,6,1.0,0.0,0.0,1.0,0.0
2013,142661.0,4,1.0,0.0,0.0,1.0,0.0
2016,0.0,4,1.0,0.0,0.0,1.0,0.0
2008,240000.0,4,0.0,0.0,1.0,1.0,0.0
2008,235200.0,6,0.0,0.0,1.0,1.0,1.0
2010,151591.0,4,0.0,0.0,0.0,1.0,1.0
2014,8782.0,4,0.0,0.0,0.0,1.0,1.0
2014,73936.0,4,1.0,0.0,0.0,1.0,0.0
1996,60600.0,3,1.0,0.0,0.0,1.0,0.0
2003,111111.0,4,1.0,0.0,0.0,1.0,0.0
1998,167658.24705581157,6,1.0,0.0,0.0,1.0,0.0
2008,141000.0,4,1.0,0.0,0.0,1.0,0.0
2010,147790.0,4,1.0,0.0,0.0,1.0,0.0
2000,200000.0,4,0.0,1.0,0.0,1.0,0.0
2011,139934.0,4,1.0,0.0,0.0,1.0,1.0
2014,167658.24705581157,4,0.0,0.0,0.0,1.0,1.0
2016,448982.0,6,1.0,0.0,0.0,1.0,0.0
2016,59000.0,4,0.0,0.0,0.0,1.0,2.0
2009,167658.24705581157,4,1.0,0.0,0.0,1.0,0.0
2018,167658.24705581157,4,1.0,0.0,0.0,0.0,0.0
2015,56199.0,4,1.0,0.0,0.0,1.0,0.0
2014,108000.0,4,1.0,0.0,0.0,1.0,1.0
2017,13148.0,4,1.0,0.0,0.0,1.0,1.0
2002,140000.0,4,1.0,0.0,0.0,1.0,0.0
2003,111111.0,4,0.0,0.0,0.0,1.0,0.0
2010,357246.0,8,1.0,0.0,0.0,1.0,1.0
2007,170000.0,4,0.0,0.0,1.0,1.0,0.0
2014,10400.0,4,1.0,0.0,0.0,1.0,1.0
2018,0.0,4,1.0,0.0,0.0,0.0,0.0
2012,146403.0,4,0.0,0.0,1.0,1.0,0.0
2017,167658.24705581157,4,1.0,0.0,0.0,1.0,0.0
2020,25468.0,4,0.0,0.0,0.0,0.0,2.0
2010,131000.0,4,1.0,0.0,0.0,1.0,0.0
2014,195069.0,4,1.0,0.0,0.0,1.0,0.0
2011,248525.0,6,0.0,0.0,0.0,1.0,0.0
2018,54865.0,4,1.0,0.0,0.0,0.0,1.0
2008,52169.0,4,0.0,0.0,0.0,1.0,0.0
2016,78000.0,4,1.0,0.0,0.0,1.0,1.0
2014,164805.0,4,0.0,0.0,0.0,1.0,1.0
2002,167658.24705581157,4,0.0,1.0,0.0,1.0,0.0
2013,79000.0,4,0.0,0.0,1.0,1.0,0.0
2015,34328.0,4,1.0,0.0,0.0,1.0,0.0
2013,78082.0,4,1.0,0.0,0.0,1.0,1.0
2015,188078.0,8,1.0,0.0,0.0,1.0,2.0
2014,167658.24705581157,6,1.0,0.0,0.0,1.0,2.0
2017,0.0,8,1.0,0.0,0.0,1.0,0.0
2016,167658.24705581157,4,0.0,0.0,0.0,1.0,1.0
2014,144000.0,4,1.0,0.0,0.0,1.0,0.0
2011,56581.0,4,0.0,0.0,0.0,1.0,0.0
2011,127500.0,4,1.0,0.0,0.0,1.0,0.0
2009,142426.0,4,0.0,0.0,1.0,1.0,0.0
2011,132630.0,6,0.0,0.0,0.0,1.0,0.0
2002,190000.0,4,1.0,0.0,0.0,1.0,0.0
2012,204579.0,4,1.0,0.0,0.0,1.0,0.0
2017,48432.0,4,1.0,0.0,0.0,1.0,1.0
1995,444000.0,4,1.0,0.0,0.0,1.0,0.0
2005,204000.0,4,0.0,0.0,0.0,1.0,0.0
2012,159000.0,6,1.0,0.0,0.0,1.0,1.0
2014,80000.0,4,0.0,0.0,1.0,1.0,0.0
2012,167658.24705581157,4,0.0,0.0,0.0,1.0,0.0
2012,67000.0,4,0.0,0.0,1.0,1.0,0.0
2012,125000.0,4,1.0,0.0,0.0,1.0,0.0
2016,35200.0,4,1.0,0.0,0.0,1.0,1.0
2012,123200.0,4,1.0,0.0,0.0,1.0,1.0
2019,21442.0,4,0.0,0.0,0.0,0.0,2.0
2006,288000.0,5,1.0,0.0,0.0,1.0,0.0
2008,97800.0,6,1.0,0.0,0.0,1.0,0.0
2016,190330.0,6,0.0,0.0,0.0,1.0,1.0
2012,142000.0,4,0.0,0.0,1.0,1.0,0.0
2008,66846.0,4,0.0,0.0,0.0,1.0,0.0
2011,167658.24705581157,4,1.0,0.0,0.0,1.0,0.0
2017,59331.0,6,1.0,0.0,0.0,1.0,0.0
2020,6631.0,4,0.0,0.0,0.0,0.0,2.0
2010,351108.0,4,0.0,0.0,0.0,1.0,0.0
2012,36239.0,4,1.0,0.0,0.0,1.0,1.0
2018,50310.0,4,1.0,0.0,0.0,0.0,2.0
2016,0.0,6,0.0,0.0,1.0,1.0,1.0
2013,186349.0,4,1.0,0.0,0.0,1.0,0.0
2003,0.0,4,1.0,0.0,0.0,1.0,0.0
2013,130000.0,4,0.0,0.0,1.0,1.0,1.0
2014,41984.0,4,1.0,0.0,0.0,1.0,0.0
2013,493571.0,4,0.0,0.0,1.0,1.0,0.0
2011,326612.0,4,0.0,0.0,0.0,1.0,1.0
2011,371813.0,4,0.0,0.0,1.0,1.0,0.0
2011,149000.0,4,1.0,0.0,0.0,1.0,0.0
2010,152937.0,4,0.0,0.0,0.0,1.0,0.0
1995,1300.0,4,1.0,0.0,0.0,1.0,0.0
2014,124893.0,8,1.0,0.0,0.0,1.0,2.0
2013,118232.0,4,1.0,0.0,0.0,1.0,0.0
1995,1101001.0,4,0.0,1.0,0.0,1.0,0.0
2018,127515.0,4,0.0,0.0,1.0,0.0,0.0
2008,280354.0,8,1.0,0.0,0.0,1.0,0.0
2018,37214.0,4,1.0,0.0,0.0,0.0,1.0
2010,167658.24705581157,4,0.0,0.0,1.0,1.0,0.0
2010,85000.0,4,0.0,0.0,1.0,1.0,0.0
2017,64652.0,4,1.0,0.0,0.0,1.0,1.0
2011,106616.0,4,1.0,0.0,0.0,1.0,1.0
2000,300000.0,4,0.0,1.0,0.0,1.0,0.0
2005,125000.0,4,1.0,0.0,0.0,1.0,0.0
2016,93000.0,4,1.0,0.0,0.0,1.0,0.0
2011,74500.0,6,0.0,0.0,0.0,1.0,1.0
2014,114000.0,4,1.0,0.0,0.0,1.0,0.0
2003,300000.0,8,1.0,0.0,0.0,1.0,0.0
2018,81907.0,6,1.0,0.0,0.0,0.0,2.0
2008,12000.0,4,0.0,0.0,0.0,1.0,1.0
2007,134863.0,4,1.0,0.0,0.0,1.0,0.0
2001,307651.0,4,1.0,0.0,0.0,1.0,0.0
2015,182302.0,4,1.0,0.0,0.0,1.0,0.0
2000,232100.0,4,1.0,0.0,0.0,1.0,0.0
2008,132500.0,6,1.0,0.0,0.0,1.0,1.0
2012,285186.0,6,1.0,0.0,0.0,1.0,0.0
2019,78424.0,4,1.0,0.0,0.0,0.0,0.0
2015,47500.0,4,1.0,0.0,0.0,1.0,1.0
2008,209843.0,4,0.0,0.0,1.0,1.0,0.0
2015,97000.0,6,0.0,0.0,0.0,1.0,2.0
2011,32974.0,4,0.0,0.0,1.0,1.0,0.0
2012,236698.0,6,1.0,0.0,0.0,1.0,0.0
2010,127000.0,4,1.0,0.0,0.0,1.0,0.0
2013,339920.0,4,0.0,0.0,1.0,1.0,0.0
2017,40800.0,4,0.0,0.0,0.0,1.0,2.0
2011,167658.24705581157,4,0.0,0.0,1.0,1.0,0.0
2013,176000.0,6,1.0,0.0,0.0,1.0,0.0
2003,0.0,6,1.0,0.0,0.0,1.0,0.0
2010,167658.24705581157,8,1.0,0.0,0.0,1.0,0.0
2010,183631.0,4,0.0,0.0,0.0,1.0,1.0
2015,110000.0,4,0.0,0.0,0.0,1.0,1.0
2009,157000.0,4,1.0,0.0,0.0,1.0,0.0
2016,32000.0,4,1.0,0.0,0.0,1.0,1.0
2014,196000.0,6,1.0,0.0,0.0,1.0,2.0
2014,167658.24705581157,4,0.0,0.0,1.0,1.0,0.0
2016,92000.0,4,1.0,0.0,0.0,1.0,1.0
2006,18600.0,4,0.0,0.0,1.0,1.0,0.0
2010,167658.24705581157,8,1.0,0.0,0.0,1.0,0.0
2012,0.0,4,0.0,0.0,1.0,1.0,0.0
2018,29709.0,4,0.0,0.0,0.0,0.0,2.0
1991,167658.24705581157,7,0.0,0.0,0.0,1.0,0.0
2017,33097.0,4,1.0,0.0,0.0,1.0,0.0
2011,216550.0,4,1.0,0.0,0.0,1.0,0.0
2001,260000.0,4,1.0,0.0,0.0,1.0,0.0
2014,140000.0,4,1.0,0.0,0.0,1.0,0.0
2003,174000.0,4,1.0,0.0,0.0,1.0,0.0
2005,167000.0,4,1.0,0.0,0.0,1.0,1.0
2015,96000.0,4,1.0,0.0,0.0,1.0,0.0
2006,160000.0,6,1.0,0.0,0.0,1.0,0.0
2006,1500000.0,5,0.0,0.0,0.0,1.0,0.0
2011,144166.0,4,0.0,0.0,0.0,1.0,1.0
2013,250000.0,4,0.0,0.0,0.0,1.0,2.0
2014,167658.24705581157,4,1.0,0.0,0.0,1.0,0.0
2011,210538.0,6,1.0,0.0,0.0,1.0,0.0
2005,0.0,4,1.0,0.0,0.0,1.0,0.0
2012,289920.0,4,1.0,0.0,0.0,1.0,0.0
2010,167222.0,6,0.0,0.0,1.0,1.0,0.0
2008,146000.0,4,0.0,0.0,1.0,1.0,0.0
2003,1000.0,6,1.0,0.0,0.0,1.0,0.0
2015,167658.24705581157,4,0.0,0.0,1.0,1.0,0.0
2009,420550.0,6,0.0,0.0,1.0,1.0,0.0
2013,206088.0,4,1.0,0.0,0.0,1.0,0.0
2004,167658.24705581157,4,1.0,0.0,0.0,1.0,0.0
2015,217960.0,4,1.0,0.0,0.0,1.0,0.0
2013,170000.0,4,0.0,0.0,0.0,1.0,1.0
2011,53440.0,4,0.0,0.0,0.0,1.0,0.0
2003,260000.0,6,1.0,0.0,0.0,1.0,0.0
2012,78560.0,4,0.0,0.0,1.0,1.0,1.0
2011,147677.0,8,1.0,0.0,0.0,1.0,0.0
2016,167658.24705581157,4,0.0,0.0,0.0,1.0,1.0
2019,30296.0,4,1.0,0.0,0.0,0.0,1.0
2008,260053.0,6,0.0,0.0,1.0,1.0,0.0
2001,76550.0,6,1.0,0.0,0.0,1.0,0.0
2016,167658.24705581157,4,1.0,0.0,0.0,1.0,0.0
2009,109139.0,6,0.0,0.0,0.0,1.0,0.0
2000,260000.0,4,1.0,0.0,0.0,1.0,0.0
1998,282099.0,4,1.0,0.0,0.0,1.0,0.0
1999,0.0,6,1.0,0.0,0.0,1.0,0.0
2001,34000.0,4,1.0,0.0,0.0,1.0,0.0
2018,56150.0,4,1.0,0.0,0.0,0.0,0.0
2010,124568.0,4,0.0,0.0,1.0,1.0,0.0
2002,18065445.0,4,1.0,0.0,0.0,1.0,0.0
2015,63323.0,4,0.0,0.0,0.0,1.0,2.0
2013,88000.0,4,0.0,0.0,0.0,1.0,1.0
2013,110531.0,4,1.0,0.0,0.0,1.0,0.0
2011,171000.0,6,1.0,0.0,0.0,1.0,2.0
2001,330000.0,6,1.0,0.0,0.0,1.0,0.0
2014,107483.0,4,0.0,0.0,0.0,1.0,1.0
2014,157988.0,4,1.0,0.0,0.0,1.0,0.0
2019,1217.0,4,0.0,0.0,0.0,0.0,2.0
2012,113000.0,4,1.0,0.0,0.0,1.0,1.0
2001,200000.0,6,1.0,0.0,0.0,1.0,0.0
2012,59200.0,4,0.0,0.0,1.0,1.0,1.0
2004,167658.24705581157,6,1.0,0.0,0.0,1.0,0.0
2012,100000.0,4,0.0,0.0,1.0,1.0,0.0
2000,25500.0,4,1.0,0.0,0.0,1.0,0.0
2001,111111.0,4,0.0,1.0,0.0,1.0,0.0
2011,167658.24705581157,6,1.0,0.0,0.0,1.0,1.0
2016,41019.0,4,1.0,0.0,0.0,1.0,0.0
2014,105600.0,4,1.0,0.0,0.0,1.0,0.0
2005,100000.0,4,1.0,0.0,0.0,1.0,0.0
1997,105000.0,4,1.0,0.0,0.0,1.0,0.0
1999,20000.0,8,1.0,0.0,0.0,1.0,0.0
2013,202651.0,8,1.0,0.0,0.0,1.0,2.0
2013,167658.24705581157,4,1.0,0.0,0.0,1.0,1.0
2014,80000.0,4,1.0,0.0,0.0,1.0,1.0
2011,167658.24705581157,12,1.0,0.0,0.0,1.0,1.0
2002,111111.0,4,0.0,0.0,0.0,1.0,0.0
2015,145000.0,4,1.0,0.0,0.0,1.0,1.0
1998,358400.0,4,1.0,0.0,0.0,1.0,0.0
2010,115505.0,4,0.0,0.0,0.0,1.0,1.0
1999,14566.0,8,1.0,0.0,0.0,1.0,0.0
2015,66100.0,4,1.0,0.0,0.0,1.0,0.0
2014,398069.0,4,0.0,0.0,1.0,1.0,0.0
2007,87000.0,4,1.0,0.0,0.0,1.0,0.0
2012,148000.0,6,1.0,0.0,0.0,1.0,0.0
2003,182000.0,4,1.0,0.0,0.0,1.0,0.0
2005,167658.24705581157,6,1.0,0.0,0.0,1.0,0.0
2012,68200.0,6,0.0,0.0,1.0,1.0,1.0
2010,423418.0,4,0.0,0.0,1.0,1.0,0.0
2013,492642.0,4,0.0,0.0,1.0,1.0,0.0
1998,30000.0,4,0.0,1.0,0.0,1.0,0.0
2016,121902.0,4,0.0,0.0,0.0,1.0,2.0
2016,140000.0,4,0.0,0.0,1.0,1.0,1.0
2011,168966.0,4,0.0,0.0,1.0,1.0,0.0
1996,123000.0,4,0.0,0.0,0.0,1.0,1.0
2003,150000.0,4,1.0,0.0,0.0,1.0,0.0
2003,137500.0,8,1.0,0.0,0.0,1.0,2.0
2014,134400.0,3,1.0,0.0,0.0,1.0,0.0
2010,178330.0,4,1.0,0.0,0.0,1.0,0.0
2008,209843.0,4,0.0,0.0,1.0,1.0,0.0
2012,167658.24705581157,4,1.0,0.0,0.0,1.0,0.0
2016,70220.0,4,1.0,0.0,0.0,1.0,1.0
2009,167658.24705581157,4,1.0,0.0,0.0,1.0,0.0
1995,0.0,6,0.0,1.0,0.0,1.0,0.0
2010,189530.0,6,0.0,0.0,0.0,1.0,0.0
2011,325811.0,8,0.0,0.0,0.0,1.0,0.0
2011,177194.0,4,0.0,0.0,0.0,1.0,1.0
2012,108499.0,4,0.0,0.0,1.0,1.0,0.0
2008,270000.0,4,1.0,0.0,0.0,1.0,0.0
2011,248525.0,6,1.0,0.0,0.0,1.0,0.0
2011,0.0,4,0.0,0.0,1.0,1.0,0.0
2014,127842.0,4,1.0,0.0,0.0,1.0,0.0
2004,167658.24705581157,4,1.0,0.0,0.0,1.0,0.0
2013,279182.0,4,1.0,0.0,0.0,1.0,0.0
2017,167658.24705581157,4,0.0,0.0,0.0,1.0,1.0
2011,135759.0,4,1.0,0.0,0.0,1.0,0.0
2014,27579.0,4,1.0,0.0,0.0,1.0,1.0
2008,167658.24705581157,6,0.0,0.0,1.0,1.0,0.0
2012,173576.0,4,1.0,0.0,0.0,1.0,0.0
2015,120000.0,4,0.0,0.0,0.0,1.0,1.0
2015,79000.0,4,1.0,0.0,0.0,1.0,1.0
2013,80000.0,6,1.0,0.0,0.0,1.0,1.0
2008,366869.0,6,0.0,0.0,0.0,1.0,0.0
2013,101000.0,8,1.0,0.0,0.0,1.0,1.0
2014,65282.0,4,1.0,0.0,0.0,1.0,0.0
2012,130000.0,4,0.0,0.0,0.0,1.0,0.0
2012,83500.0,4,1.0,0.0,0.0,1.0,1.0
2005,167658.24705581157,4,1.0,0.0,0.0,1.0,0.0
2001,220000.0,8,1.0,0.0,0.0,1.0,0.0
2002,160000.0,4,1.0,0.0,0.0,1.0,0.0
2012,228717.0,4,0.0,0.0,1.0,1.0,0.0
2012,124000.0,6,1.0,0.0,0.0,1.0,1.0
2016,8690.0,6,1.0,0.0,0.0,1.0,3.0
2015,111285.0,4,1.0,0.0,0.0,1.0,0.0
2011,105700.0,8,1.0,0.0,0.0,1.0,2.0
2014,147718.0,4,1.0,0.0,0.0,1.0,0.0
2011,224349.0,4,0.0,0.0,1.0,1.0,0.0
2014,88000.0,4,0.0,0.0,1.0,1.0,0.0
2011,125000.0,4,0.0,0.0,0.0,1.0,1.0
1995,150000.0,6,1.0,0.0,0.0,1.0,0.0
2015,47562.0,4,1.0,0.0,0.0,1.0,1.0
2018,2102.0,4,0.0,0.0,1.0,0.0,1.0
2016,167658.24705581157,4,0.0,0.0,0.0,1.0,2.0
2010,263157.0,4,1.0,0.0,0.0,1.0,0.0
2013,53240.0,4,0.0,0.0,0.0,1.0,1.0
2014,167658.24705581157,4,1.0,0.0,0.0,1.0,1.0
2003,167658.24705581157,4,1.0,0.0,0.0,1.0,0.0
2012,66098.0,4,1.0,0.0,0.0,1.0,0.0
2016,123898.0,4,0.0,0.0,0.0,1.0,2.0
1997,400000.0,4,0.0,0.0,0.0,1.0,0.0
2002,167658.24705581157,4,1.0,0.0,0.0,1.0,0.0
2012,141302.0,4,0.0,0.0,1.0,1.0,0.0
2013,74000.0,6,1.0,0.0,0.0,1.0,1.0
2014,0.0,6,0.0,0.0,1.0,1.0,0.0
2017,19539.0,4,1.0,0.0,0.0,1.0,2.0
2011,125062.0,4,1.0,0.0,0.0,1.0,1.0
2015,14500.0,4,1.0,0.0,0.0,1.0,1.0
2017,50930.0,4,1.0,0.0,0.0,1.0,1.0
2011,368064.0,6,1.0,0.0,0.0,1.0,1.0
2013,227853.0,4,1.0,0.0,0.0,1.0,0.0
1997,0.0,6,1.0,0.0,0.0,1.0,0.0
2013,312118.0,4,1.0,0.0,0.0,1.0,0.0
2004,210000.0,4,0.0,0.0,0.0,1.0,0.0
2010,186005.0,6,0.0,0.0,1.0,1.0,0.0
2012,102000.0,4,1.0,0.0,0.0,1.0,0.0
2011,163008.0,4,0.0,0.0,0.0,1.0,1.0
2013,50000.0,4,0.0,0.0,1.0,1.0,0.0
1998,130000.0,4,1.0,0.0,0.0,1.0,0.0
2000,165000.0,4,1.0,0.0,0.0,1.0,0.0
2012,156518.0,4,0.0,0.0,1.0,1.0,0.0
2014,238203.0,6,1.0,0.0,0.0,1.0,0.0
2004,12800.0,4,1.0,0.0,0.0,1.0,0.0
2005,157000.0,4,1.0,0.0,0.0,1.0,0.0
2018,14000.0,6,0.0,0.0,1.0,0.0,2.0
2008,364523.0,6,0.0,0.0,1.0,1.0,0.0
2015,35841.0,4,1.0,0.0,0.0,1.0,0.0
2014,176000.0,4,0.0,0.0,0.0,1.0,0.0
2011,167658.24705581157,4,0.0,0.0,0.0,1.0,1.0
2013,16800.0,4,1.0,0.0,0.0,1.0,0.0
2004,155000.0,4,1.0,0.0,0.0,1.0,0.0
2012,181000.0,4,1.0,0.0,0.0,1.0,0.0
2014,251514.0,4,1.0,0.0,0.0,1.0,0.0
2005,1111.0,4,1.0,0.0,0.0,1.0,0.0
2014,107155.0,4,1.0,0.0,0.0,1.0,0.0
2011,143950.0,6,1.0,0.0,0.0,1.0,0.0
2013,134720.0,4,0.0,0.0,1.0,1.0,1.0
2018,13048.0,4,1.0,0.0,0.0,0.0,2.0
2013,134372.0,4,1.0,0.0,0.0,1.0,0.0
2011,201578.0,4,1.0,0.0,0.0,1.0,0.0
2014,167658.24705581157,4,0.0,0.0,1.0,1.0,0.0
2011,138000.0,4,1.0,0.0,0.0,1.0,0.0
1997,100000.0,6,1.0,0.0,0.0,1.0,0.0
2013,102000.0,4,1.0,0.0,0.0,1.0,1.0
2004,224000.0,8,1.0,0.0,0.0,1.0,0.0
2017,21037.0,4,0.0,0.0,0.0,1.0,1.0
2007,204000.0,4,0.0,0.0,1.0,1.0,0.0
2010,155821.0,8,1.0,0.0,0.0,1.0,1.0
2016,125230.0,4,0.0,0.0,0.0,1.0,1.0
2011,102000.0,4,0.0,0.0,1.0,1.0,0.0
2014,167658.24705581157,4,1.0,0.0,0.0,1.0,0.0
2005,195000.0,8,1.0,0.0,0.0,1.0,0.0
2016,58328.0,4,1.0,0.0,0.0,1.0,0.0
2011,230939.0,4,0.0,0.0,1.0,1.0,0.0
2011,80000.0,4,1.0,0.0,0.0,1.0,0.0
2010,104022.0,4,1.0,0.0,0.0,1.0,0.0
2013,167658.24705581157,4,1.0,0.0,0.0,1.0,0.0
2017,28421.0,6,1.0,0.0,0.0,1.0,0.0
2011,0.0,6,1.0,0.0,0.0,1.0,1.0
1995,20000.0,4,1.0,0.0,0.0,1.0,0.0
2018,35058.0,4,0.0,0.0,1.0,0.0,0.0
2011,325811.0,8,0.0,0.0,0.0,1.0,0.0
2012,40103.0,4,1.0,0.0,0.0,1.0,0.0
2010,170341.0,4,1.0,0.0,0.0,1.0,0.0
2019,18950.0,4,1.0,0.0,0.0,0.0,0.0
2016,137134.0,4,0.0,0.0,0.0,1.0,1.0
2008,152700.0,4,0.0,0.0,1.0,1.0,0.0
2010,198000.0,4,0.0,0.0,1.0,1.0,0.0
2010,184250.0,4,0.0,0.0,1.0,1.0,0.0
2012,57600.0,4,1.0,0.0,0.0,1.0,0.0
2015,250005.0,4,1.0,0.0,0.0,1.0,0.0
2004,100000.0,4,1.0,0.0,0.0,1.0,0.0
2013,193504.0,4,1.0,0.0,0.0,1.0,0.0
2016,71826.0,4,0.0,0.0,0.0,1.0,1.0
2014,12000.0,4,1.0,0.0,0.0,1.0,0.0
2016,122497.0,4,0.0,0.0,0.0,1.0,2.0
2014,130478.0,4,0.0,0.0,1.0,1.0,0.0
2011,150000.0,4,1.0,0.0,0.0,1.0,0.0
2013,240000.0,4,1.0,0.0,0.0,1.0,0.0
2016,31970.0,4,1.0,0.0,0.0,1.0,0.0
2014,179381.0,4,0.0,0.0,1.0,1.0,0.0
2011,342622.0,6,0.0,0.0,1.0,1.0,0.0
2003,0.0,10,1.0,0.0,0.0,1.0,0.0
2003,200000.0,4,0.0,0.0,0.0,1.0,0.0
2012,95000.0,4,0.0,0.0,1.0,1.0,1.0
2010,178000.0,6,1.0,0.0,0.0,1.0,0.0
2014,191373.0,6,1.0,0.0,0.0,1.0,0.0
2019,56000.0,4,0.0,0.0,0.0,0.0,2.0
2013,121840.0,4,0.0,0.0,1.0,1.0,0.0
2003,179000.0,4,1.0,0.0,0.0,1.0,0.0
2005,220000.0,8,1.0,0.0,0.0,1.0,0.0
2014,113600.0,4,1.0,0.0,0.0,1.0,1.0
2004,108000.0,4,0.0,0.0,0.0,1.0,0.0
2011,193685.0,6,1.0,0.0,0.0,1.0,0.0
2019,167658.24705581157,6,1.0,0.0,0.0,0.0,3.0
2015,93000.0,4,1.0,0.0,0.0,1.0,1.0
2014,146395.0,6,1.0,0.0,0.0,1.0,0.0
2015,88830.0,4,1.0,0.0,0.0,1.0,0.0
2011,92000.0,3,1.0,0.0,0.0,1.0,0.0
2013,132800.0,6,1.0,0.0,0.0,1.0,1.0
2017,86658.0,4,0.0,0.0,1.0,1.0,0.0
2013,153888.0,4,1.0,0.0,0.0,1.0,0.0
2013,361603.0,6,0.0,0.0,1.0,1.0,0.0
1996,11000.0,4,0.0,0.0,0.0,1.0,0.0
2014,151923.0,4,0.0,0.0,1.0,1.0,0.0
2016,118133.0,6,1.0,0.0,0.0,1.0,0.0
2008,65625.0,4,0.0,0.0,0.0,1.0,0.0
2014,124226.0,4,1.0,0.0,0.0,1.0,0.0
2013,150000.0,4,0.0,0.0,1.0,1.0,0.0
1953,0.0,4,1.0,0.0,0.0,1.0,2.0
2015,167658.24705581157,6,1.0,0.0,0.0,1.0,0.0
2010,180000.0,4,0.0,0.0,1.0,1.0,0.0
2012,133342.0,6,1.0,0.0,0.0,1.0,0.0
2013,53000.0,4,1.0,0.0,0.0,1.0,1.0
2012,83000.0,4,0.0,0.0,1.0,1.0,1.0
2014,54112.0,4,1.0,0.0,0.0,1.0,0.0
2010,155821.0,8,1.0,0.0,0.0,1.0,1.0
2013,147200.0,4,1.0,0.0,0.0,1.0,1.0
2010,184250.0,4,0.0,0.0,1.0,1.0,0.0
1999,214500.0,4,1.0,0.0,0.0,1.0,0.0
2012,78462.0,4,0.0,0.0,0.0,1.0,1.0
2010,57000.0,6,1.0,0.0,0.0,1.0,2.0
2002,157000.0,4,1.0,0.0,0.0,1.0,0.0
2007,77452.0,4,0.0,0.0,0.0,1.0,0.0
2017,88400.0,4,1.0,0.0,0.0,1.0,1.0
2010,316912.0,6,0.0,0.0,1.0,1.0,0.0
2010,167658.24705581157,4,0.0,0.0,0.0,1.0,0.0
2009,278000.0,6,0.0,0.0,0.0,1.0,1.0
2003,100000.0,4,0.0,0.0,0.0,1.0,0.0
2016,3785.0,4,1.0,0.0,0.0,1.0,2.0
2002,115500.0,4,1.0,0.0,0.0,1.0,0.0
2014,96893.0,4,0.0,0.0,0.0,1.0,1.0
2011,150000.0,4,0.0,0.0,1.0,1.0,1.0
2017,20147.0,4,1.0,0.0,0.0,1.0,2.0
2004,140000.0,6,0.0,1.0,0.0,1.0,0.0
2014,107000.0,4,1.0,0.0,0.0,1.0,1.0
2012,188419.0,4,0.0,0.0,1.0,1.0,0.0
2010,189530.0,6,0.0,0.0,0.0,1.0,0.0
2017,27453.0,4,0.0,0.0,0.0,1.0,1.0
2019,0.0,6,0.0,0.0,0.0,0.0,0.0
2004,140800.0,8,1.0,0.0,0.0,1.0,0.0
2008,230000.0,4,0.0,0.0,0.0,1.0,0.0
2013,111000.0,4,1.0,0.0,0.0,1.0,0.0
2010,126799.0,4,1.0,0.0,0.0,1.0,0.0
2016,79000.0,4,0.0,0.0,0.0,1.0,1.0
2011,27200.0,4,1.0,0.0,0.0,1.0,0.0
2015,87704.0,4,1.0,0.0,0.0,1.0,1.0
2017,102322.0,4,1.0,0.0,0.0,1.0,0.0
1997,9300.0,4,0.0,1.0,0.0,1.0,0.0
2014,170971.0,4,0.0,0.0,0.0,1.0,1.0
2002,205000.0,4,0.0,0.0,0.0,1.0,0.0
2010,454699.0,4,0.0,0.0,1.0,1.0,0.0
2010,82111.0,4,0.0,0.0,0.0,1.0,0.0
2016,17996.0,4,1.0,0.0,0.0,1.0,1.0
2005,55000.0,4,1.0,0.0,0.0,1.0,0.0
2008,53391.0,4,0.0,0.0,0.0,1.0,0.0
2012,232357.0,6,0.0,0.0,1.0,1.0,0.0
2013,301707.0,6,1.0,0.0,0.0,1.0,0.0
2013,125000.0,4,1.0,0.0,0.0,1.0,0.0
2016,132000.0,4,1.0,0.0,0.0,1.0,0.0
2012,161808.0,6,1.0,0.0,0.0,1.0,0.0
2013,151000.0,3,1.0,0.0,0.0,1.0,0.0
2012,321269.0,4,0.0,0.0,1.0,1.0,0.0
2016,59408.0,4,1.0,0.0,0.0,1.0,0.0
2007,142000.0,4,1.0,0.0,0.0,1.0,0.0
2010,167658.24705581157,8,1.0,0.0,0.0,1.0,1.0
2014,36037.0,4,1.0,0.0,0.0,1.0,0.0
2006,150000.0,4,0.0,1.0,0.0,1.0,0.0
2011,159381.0,4,1.0,0.0,0.0,1.0,0.0
2015,159928.0,4,1.0,0.0,0.0,1.0,0.0
2014,139328.0,4,0.0,0.0,0.0,1.0,1.0
2011,247713.0,4,0.0,0.0,0.0,1.0,0.0
2009,109139.0,6,0.0,0.0,0.0,1.0,0.0
2016,108025.0,4,0.0,0.0,0.0,1.0,2.0
2003,137000.0,4,1.0,0.0,0.0,1.0,0.0
2012,131082.0,4,1.0,0.0,0.0,1.0,1.0
2015,81142.0,4,0.0,0.0,0.0,1.0,1.0
2014,119768.0,4,1.0,0.0,0.0,1.0,0.0
2010,101387.0,4,1.0,0.0,0.0,1.0,0.0
2013,90000.0,4,1.0,0.0,0.0,1.0,0.0
2017,32637.0,3,1.0,0.0,0.0,1.0,0.0
